sentences,EF,INF,ADR,DI,Finding
"Собственно, это действие всех транквилизаторов, затормозить разум и сознание.",0,0,1,0,0
"Some gas early on, which has subsided.",0,0,1,0,0
"Tingling in feet, soreness in calf muscles.",0,0,1,0,0
I REALLY THOUGH I WAS GOING TO DIE.,0,0,1,0,0
"The depression, lazyness (I don't feel like doing anything), lack of ability to concentrate, short attention span, feeling of.",0,0,1,0,0
"HMO doctors said not gout, but didn't know what.",0,0,0,0,1
"AFTER GOING OFF THAT GARBAGE WITH IN TEN DAYS SLEEP REQMT WENT FR 12 TO 7 HOURS, ENERGY LEVEL INCREASED DRAMATICALLY, LEG PAIN WENT AWAY, STRENGTH IS RETURNING, VERTIGO LIKE SYMPTONS DECREASING, LOOKING TO JOIN CLASS ACTION SUITE.",0,0,1,0,0
Общее впечатление : И лечились и профилактика фигня!,0,1,0,1,0
"Списали на усталость, но ночью крик повторился.",0,0,1,0,1
Did anybody else experienced hematuria as a result of Lipitor use?.,0,0,1,0,0
"Stomach cramps, gas, constipation, headaches, and, maybe a coincidence, the muscles in my left leg locked up.",0,0,1,0,0
severe pain and severe limitation in movement in upper arm muscles; memory deficits and mental fogginess; worsening cataract; parkinson's-type tremor in left hand.,0,0,1,0,0
"My already over-streesed muscles, over a short period of time, went into meltdown.",0,0,1,0,0
что списать на что то другое не было.,0,0,0,0,0
"I have no cardiovascular disease, and see that according to this evidence based medicine source, there is NO evidence for statins in women for prevention.",0,0,0,1,0
"получается что совсем и не дешево выходит, в упаковке только 2 пластинки, каждая на 1 день получается.",0,0,0,0,0
Более выраженный дискомфорт вызывает сердцебиение.,0,0,1,0,0
"During my second visiting him, he told me my blood test CK is 90 and my muscle should be OK. Then I continued to take 10 mg lipitor, but I felt more on muscle and joint pain and I started to feel I lost some memory.",0,0,1,0,0
"Now , if I take only one pill, I have abdominal cramps, followed by diarrhea, lots of it!",0,0,1,0,0
"I am amazed to find all the people who have experienced hip/knee/ankle pain, and back pain, after taking Lipitor.",0,0,1,0,0
"Вообщем все индивидуально, в моем случае афлубин не помог, но и никак не навредил.",0,1,0,0,0
"Pfizer Inc.(maker of Lipitor) AMOUNT AT ISSUE: $$$ Pending, Cholesterol-Fighting Drug Tied to Liver, Kidney Injury, The Kahn Gauthier Law Group is investigating possible legal actions against Pfizer Inc., the manufacturer of the cholesterol-lowering drug Lipitor (atorvastatin), to recover for liver or kidney damage suffered by patients prescribed Lipitor.",0,0,0,0,1
Т. е отличный припарат который отлично поддерживает иммунитет!,1,0,0,1,0
"Hard to function without (pain),when I ran out.",0,0,0,0,0
"After an ER visit due to severe back spasm/cramp, my Cardiologist suggested going off the drug and in the past 10 days, no cramping, the shoulder pain has eased 80% and I actually feel good.",0,0,1,0,0
"Все тело, лицо, руки, ноги в страшных красных прыщах и пятнах вокруг них.",0,0,1,0,0
И после этого она сказала что у ребенка аллергия на компоненты данного лекарства.,0,0,1,0,0
Затем следующую таблетку выпила перед сном на ночь и тоже потела всю ночь.,0,0,1,0,0
severe muscle pain.,0,0,1,0,0
"After about 10 weeks on Lipitor I suddenly developed pain/cramps in both my legs, the left being slightly worse than the right.",0,0,1,0,0
"Начала сопеть носиком, сразу начали использывать, брызгала три дня.",0,0,0,1,0
"Стоят таблетки недорого, два года назад покупала рублей за 100 30 таблеток.",0,0,0,0,0
Вот так вот я в нем и разочаровалась.,0,0,0,0,0
When I thought I was having a heart attack they admitted me to emergency room and overnight stay.,0,0,0,0,1
Pain is so intense that pain killers do not help.,0,0,1,0,0
"Первые два раза нам назначал врач, когда болели и для профилактики во время эпидемии вирусных заболеваний.",0,0,0,1,0
"мы впервые столкнулись с тем, что у него было красное горло.",0,0,0,1,0
"Severe Neck Cramps, Ackey leg cramps too.",0,0,1,0,0
I have also been experience tremendous neck pain in my shoulders that was causing severe headaches.,0,0,1,0,0
I only had 10-12 pills left from last March when I had a cortisone shot and my knee pain went away.,0,0,0,0,0
"Cannot be sure it is the drug, but around the time I was on it a month, began having pain on outer sides of thighs.",0,0,1,0,0
Мои дети не аллергетики.,0,0,0,0,1
"Did reduce cholesterol but after 18 months suddenly developed muscle cramps and tendon pain everywhere - feet, knees, shins, thigh,hips, upper arms, shoulders, elbows, wrists, hands, tightened muscles in neck which aggravted spinal disc sysmptoms in areas where I have had problems in the past.",0,0,1,0,0
fatigue.,0,0,1,0,0
"The first few months I was not aware of any side effects, but about a month ago I started to experience wrist pain, I thought it was my pilates class, but although I rested for 2 months from the class, the pain continued.",0,0,1,0,0
"Upset stomach, nausea, vomiting, abdominal pain, constipation to loose bowels, excessive hot flashes and night sweats, blurred vision, irritability, chest discomfort.",0,0,1,0,0
Время использования: 1 год,0,0,0,0,0
Lower back pain.,0,0,1,0,0
