,id,comment_id,drug_id,sentence_index,sentences,ADR,WD,EF,INF,SSI,DI,Findings,others,rating,category
355,356.0,57.0,lexapro.57,5.0,I'll take depression any day over this.,0,0.0,0,0,1.0,0,0.0,0,2.0,ssri
5681,1222.0,186.0,effexorXR.186,1.0,When I first began the medication.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
4733,274.0,42.0,EffexorXR.42,15.0,but i made up for it in the last year and half on this med,0,0.0,0,0,0.0,0,0.0,1,1.0,snri
3932,1180.0,159.0,cymbalta.159,7.0,"I have gone the fruit route - i will eat 4-5 apples/oranges/pears in one sitting, no diarrhea or constipation.",0,0.0,0,0,0.0,0,0.0,1,4.0,snri
827,828.0,123.0,lexapro.123,2.0,possibly a bit of lower back pain.,1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
1639,148.0,26.0,zoloft.26,2.0,"I mean, literally, nothing.",0,0.0,0,1,0.0,0,0.0,0,1.0,ssri
4896,437.0,68.0,EffexorXR.68,5.0,Recently switched to Wellbutrin XL.,0,0.0,0,0,0.0,0,0.0,1,2.0,snri
4242,1490.0,204.0,cymbalta.204,8.0,"I can get tired and spacey in the afternoon when it kicks in, but I gladly take the med because it has given me my life back.",1,0.0,1,0,0.0,0,0.0,0,5.0,snri
984,985.0,148.0,lexapro.148,5.0,"I see hope for my future, am more social than ever and feel happy for the first time in years.",0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
4483,24.0,5.0,EffexorXR.5,2.0,didnt do much for the depression.,0,0.0,0,1,1.0,0,0.0,0,1.0,snri
5981,1522.0,226.0,effexorXR.226,8.0,Able to handle stress better and to look at the bigger picture before I would just jump off the deep end.,0,0.0,1,0,1.0,1,0.0,0,5.0,snri
5148,689.0,109.0,effexorXR.109,15.0,"By the way, no one informed me of the withdrawl nightmare-the once you're in, you're in club.",0,1.0,0,0,0.0,0,0.0,0,3.0,snri
2188,697.0,122.0,zoloft.122,2.0,I currently take 150 mgs and it's great!,0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
5638,1179.0,179.0,effexorXR.179,8.0,"After being in a mental hospital for 3 days, was put on several different antidepressants which didn't work.",0,0.0,0,0,0.0,0,0.0,1,5.0,snri
3645,893.0,118.0,cymbalta.118,5.0,"And I'm 50 pounds overweight, so I'm not complaining about the decreased appetite!",1,0.0,0,0,0.0,0,0.0,0,3.0,snri
362,363.0,58.0,lexapro.58,7.0,Oh sex no problem.,0,0.0,0,0,0.0,0,0.0,1,2.0,ssri
2349,858.0,147.0,zoloft.147,10.0,i never liked the idea of being on zoloft but i can't deny that it worked brilliantly for years.,0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
345,346.0,56.0,lexapro.56,9.0,I have a problem with insomnia anyway so I haven't made a decision to start taking it in the morning yet.,1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
5105,646.0,103.0,effexorXR.103,14.0,"I still sometimes feel unmotivated on waking up in the morning, but I don't want to increase the dose above 75mg because of the anorgasmia, and the potential difficulties in eventually quitting the drug.",1,0.0,0,0,0.0,0,0.0,0,3.0,snri
5634,1175.0,179.0,effexorXR.179,4.0,Sweating is worse.,1,0.0,0,0,0.0,0,0.0,0,5.0,snri
711,712.0,108.0,lexapro.108,6.0,I've had no real noticeable side effects.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
4407,1655.0,223.0,cymbalta.223,6.0,In the past I have taken zoloft which I could not tell that it helped with the depression.,0,0.0,0,0,1.0,1,0.0,0,5.0,snri
5126,667.0,107.0,effexorXR.107,7.0,My pshyc Lowered my wellbutrin to 150 mg 2x day after one mth of the 400 mg my regular doc had prescribed and raised my effexor xr to 225 mg a day 3 75mg pills n the morning.,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
5813,1354.0,204.0,effexorXR.204,13.0,It is really like the weight of the world has been lifted off of my shoulde,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
5111,652.0,103.0,effexorXR.103,20.0,"My problem was severe debility, brought on, I think, by long-term anxiety.",0,0.0,0,0,1.0,0,0.0,0,3.0,snri
4527,68.0,11.0,EffexorXR.11,8.0,I am the biggest I have ever been.,1,0.0,0,0,0.0,0,0.0,0,1.0,snri
10,11.0,1.0,lexapro.1,11.0,I am looking to get pregnant and do not want to be on any medications.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
1683,192.0,37.0,zoloft.37,1.0,have never cut myself before I started taking Zoloft.,1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
2116,625.0,112.0,zoloft.112,9.0,To avoid poop-out I have a day off a week.,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
5765,1306.0,200.0,effexorXR.200,13.0,I feel that a lot of the side effects that I have are from the RSD not the Effexor XR.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1834,343.0,61.0,zoloft.61,3.0,I got very speedy and high off of this drug in addition to feeling standard SSRI effects.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
793,794.0,120.0,lexapro.120,1.0,"At first: Headache, nausea, trembling belly, loss of appetite, nervousness (All went away in a few weeks.).",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
4565,106.0,17.0,EffexorXR.17,2.0,I wish i never started taking them,0,0.0,0,0,0.0,0,0.0,1,1.0,snri
5956,1497.0,223.0,effexorXR.223,1.0,Trouble Staying asleep for more than 2hrs at a time.,1,0.0,0,0,0.0,0,0.0,0,5.0,snri
4004,1252.0,169.0,cymbalta.169,6.0,"Instead my doctor has added Prozac, 10mg I can't offer any feedback on that yet, because today is the first day I have taken it.",0,0.0,0,0,0.0,0,0.0,1,4.0,snri
3876,1124.0,149.0,cymbalta.149,2.0,"In reviewing others comments, I seem to be the only one experiencing this side effect.",0,0.0,0,0,0.0,0,0.0,1,4.0,snri
94,95.0,14.0,lexapro.14,4.0,Most had except for the apathy and fatigue .,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
5121,662.0,107.0,effexorXR.107,2.0,My experience with effexor has been a mess.,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
129,130.0,21.0,lexapro.21,4.0,Because I thought that I might have a blood clot.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
4958,499.0,78.0,EffexorXR.78,5.0,I felt even less motivation to direct it towards anything productive.,1,0.0,0,0,0.0,0,0.0,0,2.0,snri
4093,1341.0,182.0,cymbalta.182,2.0,"I had a really rough year last year which included a fmaily member dying, getting out of a bad relationship, and almost getting kicked out of school.",0,0.0,0,0,0.0,0,0.0,1,4.0,snri
2371,880.0,151.0,zoloft.151,2.0,"It works well with both the OCD and the depression, but I feel numb: nothing seems to affect my mood in good or bad ways.",1,0.0,1,0,1.0,1,0.0,0,4.0,ssri
2094,603.0,109.0,zoloft.109,2.0,HOLY COW!,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
5098,639.0,103.0,effexorXR.103,7.0,Some made me feel worse.,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
4534,75.0,12.0,EffexorXR.12,4.0,I NOW TAKE NO MEDICATION EXCEPT FOR SLEEP.,0,0.0,0,0,0.0,0,0.0,1,1.0,snri
5464,1005.0,157.0,effexorXR.157,8.0,"The sweating is really bad, but i've found a great solution - aerosol deoderant!",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
4430,1678.0,227.0,cymbalta.227,7.0,I just feel like my self (something I never expected to return fully).,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
5932,1473.0,220.0,effexorXR.220,2.0,"After 2 weeks, the side effects went away, and the medication is fantastic.",1,0.0,1,0,0.0,0,0.0,0,5.0,snri
4969,510.0,78.0,EffexorXR.78,16.0,"My brain chemistry still feels different, and I wonder if I'll ever fully recover from this.",0,0.0,0,0,0.0,0,0.0,1,2.0,snri
4197,1445.0,194.0,cymbalta.194,6.0,Originally I was put on it with a view to ceasing after 6 months but I was terrified I'd revisit the horrible depression and anxiety so I stayed on it.,0,0.0,0,0,1.0,1,0.0,0,5.0,snri
2263,772.0,134.0,zoloft.134,2.0,"I was on 50mg for 8 years, after a while it wasn't helping so the doc increased it and I am much happier now.",0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
1900,409.0,76.0,zoloft.76,4.0,"My heart was racing, skin tingling, and even oddly numb.",1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
2275,784.0,135.0,zoloft.135,11.0,Thought it was a miracle drug at first!,0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
814,815.0,121.0,lexapro.121,12.0,I seem to be tired and unmotivated to do anything anymore.,1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
4432,1680.0,227.0,cymbalta.227,9.0,The research done for med is better than most by far!,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1932,441.0,82.0,zoloft.82,6.0,In the first couple of weeks I had SEVERE drymouth and hated that.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
4055,1303.0,174.0,cymbalta.174,4.0,Over the course of time.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
5260,801.0,125.0,effexorXR.125,3.0,I am able to socialize with people without any anxiety.,0,0.0,1,0,1.0,1,0.0,0,4.0,snri
4114,1362.0,184.0,cymbalta.184,3.0,Definately not weight gain.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1865,374.0,66.0,zoloft.66,8.0,but am now on celexa (which has way less side effects) and clonezipam for panic attacks.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
1658,167.0,29.0,zoloft.29,1.0,"didnt feel like myself, irritability.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
516,517.0,80.0,lexapro.80,12.0,"I did half my dose for 2 weeks before quitting, though.",0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
4795,336.0,49.0,EffexorXR.49,3.0,Yea it helped during the time I took it.,0,0.0,1,0,0.0,0,0.0,0,1.0,snri
1857,366.0,65.0,zoloft.65,3.0,On the plus side my memory did improve alot ( im ADD) Now im on Lexapro lets see how this goes. ,0,0.0,1,0,0.0,0,0.0,0,3.0,ssri
3847,1095.0,145.0,cymbalta.145,5.0,What can you live with?,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
2243,752.0,130.0,zoloft.130,7.0,Its an antipsychotic with lots of serious side effects (I'm not psychotic).,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
1277,1278.0,185.0,lexapro.185,10.0,I thank God for Lexapro.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
2336,845.0,145.0,zoloft.145,6.0,"My mom tried taking it and she broke out in hives, or hive-like bumps all over her body.",0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
950,951.0,141.0,lexapro.141,19.0,"ive been unable to be in health relationships because of my fears,and would someday like a to jave a decent relationship.",0,0.0,0,0,1.0,0,0.0,0,4.0,ssri
4684,225.0,35.0,EffexorXR.35,1.0,"drowsiness, delirium, constipation, fatigue, weakness, listlessness, insomnia.",1,0.0,0,0,0.0,0,0.0,0,1.0,snri
4246,1494.0,205.0,cymbalta.205,4.0,"It doesn't really reduce the pain at all, but it helps make it easier to bear the pain.",0,0.0,0,0,0.0,0,0.0,1,5.0,snri
4270,1518.0,210.0,cymbalta.210,2.0,After about five days all of these completely disappeared.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1120,1121.0,167.0,lexapro.167,9.0,I continue to take it because I was diagnosed with clinical depression 9 years ago and I don't plan on stopping.,0,0.0,0,0,1.0,1,0.0,0,5.0,ssri
5482,1023.0,159.0,effexorXR.159,2.0,"ALmost shakey, or tremors, but they are ""below the surface"" rather than something visible.",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
3799,1047.0,139.0,cymbalta.139,12.0,If you can't handle a dog get a fish.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
2204,713.0,124.0,zoloft.124,10.0,Feeling happier.,0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
419,420.0,68.0,lexapro.68,8.0,I did not experience sex drive problem.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
922,923.0,139.0,lexapro.139,11.0,"When my side effects are difficult to deal with, I remember that a debilitating major depressive episode, wanting to curl up and die, is FAR worse and I am thankful that I have options to help me live a normal life.",1,0.0,1,0,1.0,1,0.0,0,4.0,ssri
1254,1255.0,182.0,lexapro.182,2.0,Lost weight at first.,1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
477,478.0,76.0,lexapro.76,3.0,I have fluctuating hormones too.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
2035,544.0,99.0,zoloft.99,5.0,After you threw up 30 minutes after taking your pill.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
5607,1148.0,176.0,effexorXR.176,11.0,But this is the only one that does the trick.,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
1692,201.0,39.0,zoloft.39,2.0,"No feelings at all, happy sad, nothing.",1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
5342,883.0,139.0,effexorXR.139,7.0,"withdrawl is really tough, but past that, it's a good drug.",0,1.0,1,0,0.0,0,0.0,0,4.0,snri
5510,1051.0,163.0,effexorXR.163,3.0,Agressiveness and short tempered.,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
4773,314.0,47.0,EffexorXR.47,11.0,I constantly felt like the room was spinning.,0,1.0,0,0,0.0,0,0.0,0,1.0,snri
1471,1472.0,216.0,lexapro.216,5.0,The improvement in mood and outlook feels perfectly natural.,0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
3803,1051.0,139.0,cymbalta.139,16.0,Buy something new even if its just a pair of underwear.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
1202,1203.0,178.0,lexapro.178,10.0,And he was right!,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
3640,888.0,117.0,cymbalta.117,6.0,Numbness diminished after stopping the medicine & starting a new anti-depressant.,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
3828,1076.0,143.0,cymbalta.143,3.0,Some hair loss and some weight loss.,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
1669,178.0,33.0,zoloft.33,1.0,"Tinnitus, zaps, vertigo, weight gain, sleeplessness, horrible withdrawal even with tapering off.",0,1.0,0,0,0.0,0,0.0,0,2.0,ssri
5836,1377.0,207.0,effexorXR.207,8.0,"This can all be reversed in about three hours by taking an EffexorXR (150), But.",0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1970,479.0,86.0,zoloft.86,18.0,"I really wanted this to work and I do think it mellowed me out a bit, I wasn't so on edge, so jumpy and moody and irritable.",1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
4312,1560.0,214.0,cymbalta.214,9.0,I feel less needy and fearful of abandonment.,0,0.0,1,0,1.0,1,0.0,0,5.0,snri
2151,660.0,116.0,zoloft.116,11.0,"I stated I feel apathy, but I believe its because I feel apathy towards things that used to make me sad and depressed, and anxious.",1,0.0,0,0,1.0,1,0.0,0,4.0,ssri
4889,430.0,66.0,EffexorXR.66,7.0,"Will drop to 3/4 beads out in another 4 days, then stop.",0,0.0,0,0,0.0,0,0.0,1,2.0,snri
820,821.0,122.0,lexapro.122,4.0,I cannot orgasm during intercourse and I've tried everything.,1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
1997,506.0,91.0,zoloft.91,7.0,withdrawal is HORRIBLE!,0,1.0,0,0,0.0,0,0.0,0,3.0,ssri
5907,1448.0,217.0,effexorXR.217,5.0,"I feel so much better taking this drug and even my friends and family have noticed a dramatic change in my overall well-being, My Dr. started me on fluoxetine (Prozac- 10 mg) which I take in addition to the Effexor.",0,0.0,1,0,0.0,0,0.0,0,5.0,snri
4256,1504.0,207.0,cymbalta.207,1.0,major weight gain and constipation.,1,0.0,0,0,0.0,0,0.0,0,5.0,snri
1248,1249.0,180.0,lexapro.180,7.0,"The pros far outweigh the cons, and I've found this drug to be very good for a drug-sensitive person like myself.",0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
2192,701.0,123.0,zoloft.123,3.0,"After a few weeks on Zoloft it was amazing to me the way I felt (that is , not constantly depressed).",0,0.0,1,0,1.0,1,0.0,0,4.0,ssri
3914,1162.0,156.0,cymbalta.156,6.0,So I figure in my mind that having one tablet to take and only pay for just one lot of medication ($34.20Aud) has to have a plus and only one set of side effects and withdrawal symptoms to cope with is even more a plus.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
992,993.0,150.0,lexapro.150,3.0,Lexapro has helped me immensely.,0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
2190,699.0,123.0,zoloft.123,1.0,"loss of libido, drowsiness.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
5689,1230.0,188.0,effexorXR.188,3.0,"Blood pressure has shot up, but I'm not sure if it's related.",0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1046,1047.0,157.0,lexapro.157,3.0,"For a while before I started taking lexapro, I couldnt remember my dreams at all.",0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
1888,397.0,74.0,zoloft.74,3.0,Good part is it works immediately.,0,0.0,1,0,0.0,0,0.0,0,3.0,ssri
3671,919.0,120.0,cymbalta.120,16.0,I dont like feeling like that.,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
4910,451.0,72.0,EffexorXR.72,6.0,The withdrawals were not pretty.,0,1.0,0,0,0.0,0,0.0,0,2.0,snri
4964,505.0,78.0,EffexorXR.78,11.0,Quitting this drug was horrible.,0,1.0,0,0,0.0,0,0.0,0,2.0,snri
4049,1297.0,173.0,cymbalta.173,8.0,"I was put off by all the negative comments, but am glad I went ahead.",0,0.0,0,0,0.0,0,0.0,1,4.0,snri
4799,340.0,49.0,EffexorXR.49,7.0,"It has a half life of 5hours, that's why you feel so crummy after missing one dose.",0,1.0,0,0,0.0,0,0.0,0,1.0,snri
615,616.0,95.0,lexapro.95,13.0,didn't go away.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
1318,1319.0,193.0,lexapro.193,5.0,I have no sleepiness at all.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
1863,372.0,66.0,zoloft.66,6.0,if you can handle the side effects this drug does wonders.,0,0.0,1,0,0.0,0,0.0,0,3.0,ssri
2343,852.0,147.0,zoloft.147,4.0,Zoloft totally changed my life for the better.,0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
3651,899.0,119.0,cymbalta.119,5.0,"Also, I am still experiencing some major depressive episodes and invasive thoughts, which makes me question if the cure is worse than the disease.",1,0.0,0,0,0.0,0,0.0,0,3.0,snri
2136,645.0,115.0,zoloft.115,1.0,smile more and laugh more.,0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
1065,1066.0,160.0,lexapro.160,2.0,lexapro is a great drug.,0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
1772,281.0,51.0,zoloft.51,8.0,This is my second marriage and my husband is the only man I have ever been with that can make me have an orgasm.,0,0.0,0,0,0.0,0,0.0,1,2.0,ssri
5970,1511.0,224.0,effexorXR.224,5.0,However missing a dose can bring on a huge change immediately.,0,1.0,0,0,0.0,0,0.0,0,5.0,snri
131,132.0,21.0,lexapro.21,6.0,"my arms felt like needles are poking them, Felt like a knife in my shoulder, I got chills easily, felt like my legs were not getting enough circulation, it felt like my blood had carbonation in it!",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
5273,814.0,126.0,effexorXR.126,9.0,"I think that this drug is great, but only for certain people",0,0.0,1,0,0.0,0,0.0,0,4.0,snri
4683,224.0,34.0,EffexorXR.34,3.0,This drug really didn't help either of my problems at all.,0,0.0,0,1,0.0,0,0.0,0,1.0,snri
77,78.0,12.0,lexapro.12,1.0,"emotionless, Zombie effect.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
4652,193.0,28.0,EffexorXR.28,4.0,"2 months ago, started on EFFEXOR XR 75mg depression kept getting worse moved up to 150mg, more stable, dont cry any more.",0,0.0,1,0,1.0,1,0.0,0,1.0,snri
4100,1348.0,183.0,cymbalta.183,1.0,"On 60 mg, took away depression, took away anger 'Lizzie Borden' complex.",0,0.0,1,0,1.0,1,0.0,0,5.0,snri
2052,561.0,102.0,zoloft.102,1.0,"for the first 2 weeks, ""jittery"", and tired in the day, but these went away totally, still sexual dysfunction.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
5531,1072.0,166.0,effexorXR.166,8.0,"I'm glad he did because once I try to step down, my symptoms return, even after 2 years.",0,0.0,0,0,0.0,0,0.0,1,4.0,snri
724,725.0,111.0,lexapro.111,1.0,a day and a half of nausea .,1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
1314,1315.0,193.0,lexapro.193,1.0,"Bad: Nauseated and jittery for the first few days, like a sugar crash or a caffeine high, Good: I am sleeping like a baby for the first time in years.",1,0.0,1,0,0.0,0,0.0,0,5.0,ssri
4047,1295.0,173.0,cymbalta.173,6.0,I do not get any negative effects if I take my dose a couple of hours late.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
1851,360.0,63.0,zoloft.63,4.0,i hope i can lose the weight and regain my libido.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
2317,826.0,142.0,zoloft.142,7.0,"I was rapid cycling between being ""okay"" and crying uncontrollably about nothing, my anxiety was absolutely awful, I had a headache from hell, I was irritable and actually ANGRY at everyone and everything in spite of never having an anger problem in my life, and everything felt hopeless to me.",0,1.0,0,0,0.0,0,0.0,0,4.0,ssri
5405,946.0,149.0,effexorXR.149,3.0,When I first started I loved it!,0,0.0,1,0,0.0,0,0.0,0,4.0,snri
872,873.0,133.0,lexapro.133,10.0,this is a huge decrease.,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
5052,593.0,94.0,effexorXR.94,6.0,I am afraid of withdrawl.,0,1.0,0,0,0.0,0,0.0,0,3.0,snri
5113,654.0,105.0,effexorXR.105,1.0,"sweating, severe tremors, chest pain, Withdrawl side effects: brain flashes, emotional, irrational, aggressive, angry, diahhorea, stomach cramps, vomiting, unable to relax or sleep- these got better after about 2 weeks, but still hanging around.",1,1.0,0,0,0.0,0,0.0,0,3.0,snri
1372,1373.0,201.0,lexapro.201,3.0,Weight loss of about 10 lbs and I'm not complaining about that.,1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
1855,364.0,65.0,zoloft.65,1.0,The first time I took Zoloft was for depression and explosive anger when I was 19 and it worked like a dream.,0,0.0,1,0,1.0,1,0.0,0,3.0,ssri
5806,1347.0,204.0,effexorXR.204,6.0,Lexipro actually made me feel worse.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
4167,1415.0,191.0,cymbalta.191,2.0,Extreme sleepiness in the evenings during the first week - no problem now.,1,0.0,0,0,0.0,0,0.0,0,5.0,snri
4593,134.0,20.0,EffexorXR.20,2.0,DO NOT TAKE THIS DRUG EVER EVER EVER EVER.,0,0.0,0,0,0.0,0,0.0,1,1.0,snri
1319,1320.0,193.0,lexapro.193,6.0,I was on Wellbutrin prescribed by my PCP but she sent me to a psychiatrist because I was still very depressed.,0,0.0,0,0,1.0,0,0.0,0,5.0,ssri
3762,1010.0,135.0,cymbalta.135,1.0,"was fine for the first month, but now I am experiencing severe joint discomfort in my wrists.",1,0.0,0,0,0.0,0,0.0,0,3.0,snri
5911,1452.0,218.0,effexorXR.218,1.0,"At first, lots; after a few weeks, only reduced sex drive.",1,0.0,0,0,0.0,0,0.0,0,5.0,snri
3837,1085.0,144.0,cymbalta.144,4.0,I missed a couple once and the side effects are the worst I have ever encountered from my many medications I have taken over the course of 30 years with this disorder.,0,1.0,0,0,0.0,0,0.0,0,4.0,snri
