sentences,EF,INF,ADR,DI,Finding
"Had trouble sleeping, as it turned out later the reason for this was the high cholesterol Down to normal bessonica no more.",0,0,0,1,0
"Now, I do believe that when I reach the maximum intake of Niacin in two months (2,000mg) the LDL will drop from 124 to 100 (the level required for diabetics).",0,0,0,1,0
"Recent increase in diarreah Muscle aches & pains, fatigue.",0,0,1,0,0
"AFTER 2 WEEKS, I HAD SUCH PAIN IN MY KNEES, I COULD NOT EVEN GET OUT OF A CHAIR OR WALK ACROSS THE ROOM.",0,0,1,0,0
Severe lower back pain after increasing Lipitor form 10-20 mg.,0,0,1,0,0
after 4 days of suffering I'm stopping this nightmare and yes there was some improvement with the pain but is not worth to continue.,0,0,0,0,0
"About hurt the whole year, in the second year the same thing again, need to understand immunostimulirutuyu therapy.",0,0,0,0,0
After 2 hours I felt a warm sensation in my chest then pain then a headache.,0,0,1,0,0
"The only thing to note - to get over chickenpox over everything in childhood - in adults, it is much more difficult.",0,0,0,1,0
Anxiety.,0,0,1,0,0
"muscle aches and weakness, nearly bed ridden over it and soon after they took me off I had a high sugar attack and have been on insalin ever since.",0,0,1,0,0
I recommend it.,0,0,0,0,0
"Leg,finger and feet joint pain similar to arthritis.",0,0,1,0,0
"Fatigue, toes acking, depression, moodiness.",0,0,1,0,0
"Since it was possible that the reason why the night cramps ceased so quickly is that I was taking the 40 mg entirely in the evening, I decided to split the pills and take half in the morning and half in the evening.",0,0,1,0,0
"After taking drug for several months, I experienced progressive unsteasiness walking & could not stand in one place for more than a few seconds without loss of balance.",0,0,1,0,0
I thought I had developed chronic fatigue syndrome and restless leg syndrome until I looked on the internet for Lipitor side effects.,0,0,0,1,0
"But as I explained to the doctor, it is necessary to drink a course of 3-6 months, in this case to advance sustainable remission, and colds will be less.",0,0,0,1,0
"However, I've never had it before with a cold.",0,0,0,0,1
"My child is 3 years old, barely speaks in the active vocabulary of about 20 words only, restless, scattered attention.",0,0,0,1,0
Usually the cramps start that night after resuming the new smaller tablet.,0,0,1,0,0
"The second time I accidentally took the wrong package, confused it with Coldrex.",0,0,0,0,0
"Became tired,fatigue,shortness of breath from pain, dizzy,nausea, unconsolable.",0,0,1,0,0
"Toe tinglingling, numbness in toes, feel like I am in a fog most of the day, memory impaired, hair loss ( major symptom for me), low grade headache, vision impaired, calf pain.",0,0,1,0,0
"Legs twitching, especially in bed at night.",0,0,1,0,0
Diagnosis-cystitis.,0,0,0,1,0
"Just if you use it in the daytime, as I first admit and did then rolls drowsiness and the cumulative effect shrouds weakness and apathy.",0,0,1,0,0
And now autumn has come and the cold season has begun.,0,0,0,1,0
"Major stomach pain, massive gas cramps and bloating.",0,0,1,0,0
"I've had tingling and numbness in my arms and hands, general achiness all over (similar to flu), and my knuckles are so swollen I can't remove my rings.",0,0,1,1,0
Doctor refuses to believe it is the medication causing the pain.,0,0,1,0,0
"Eventually, the insomnia, and the ringing in the ears (tinnitus) caused me to stop it.",0,0,1,0,0
Has anybody else experienced any arthritis AFTER coming off Lipitor?.,0,0,0,0,1
"The pain subsided fortunately within 15 minutes, but now this morning I have vaginal bleeding and I am only 11 days into my cycle.",0,0,1,0,0
"For prevention, take a much smaller dosage.",0,0,0,1,0
"Started taking again and day 1 had very severe cramps and pains again all over everwhere at once, these faded slightly so I thought I would try another - same very severe reaction.",0,0,1,0,0
"After I used it the first time, the puffiness and pain were gone!",0,0,0,0,0
"No side effect to begin, but now starting to upset my stomach even while taking with food and plenty of water.",0,0,1,0,0
"Usually it passes within 3-4 days of treatment, this spray for three days did not cope with it.",0,1,0,1,0
"After 3 days, the child's temperature rose.",0,0,1,0,0
"Fortunately, the daughter was happy to accept them.",0,0,0,0,0
"deppression ,weakness, fatigue, muscle pain and stiffness in neck,numbness and tingling in extremeties,gas ,bloating indegestion,stuffy nose,plugged ears,lack of balance and cooridination,kidney stone,bronchitis, increased cough, abdominal hematoma from bleeding in my abdomen after coughing and rupturing a blood vessel.",0,0,1,1,0
"leathargy, was coming home from work so tired, would not eat going right to bed.",0,0,1,0,0
i had a back operation 20 years ago and my time of mobility was going from bad to worse.,0,0,0,0,0
"I've never in my life been so depressed, so obsessively focused on morbid, terrifying thoughts, or so negative about everything in my life.",0,0,1,0,0
"muscels hurts, week.",0,0,1,0,0
It includes Dimedrol.,0,0,0,0,0
"Here is and has come autumn, it is time prastud.",0,0,0,1,0
Along with that I also had a sharp pain on my shoulder and couldnt sit straight.,0,0,1,0,0
"They started to prick the head, after 3 pricks, it started to hold well, there are no complaints about this...",1,0,0,1,0
"Recently, I noticed that I could not do a single push up without severe pain.",0,0,1,0,0
Still have soreness and weakness in thighs from walking short distances and am still not as sharp mentally as I was previously.,0,0,1,0,0
"I like fast looking, and if anyone gets under a hand, feel unlucky.",0,0,0,1,0
"I immediately stopped completely but found that I had muscular pains all over my body,I have now reduced my intake to one per day @ breakfast time & find that this has proved a moderately succesful outcome.",0,0,0,0,0
"Although we did not help Encephabol in speech, I still recommend it, since it would seem that with one diagnosis of ZRR, children can help quite different medications, some one, and some others.",0,1,0,1,0
I have a lipid problem that doesn't respond to diet or exercise.,0,0,0,1,0
He has a lot of contraindications.,0,0,0,0,0
I am not a hypochondriac and I never read those warnings so this was not a head thing.,0,0,0,0,1
"We are still adults, and it makes no sense to push everything on drugs, because the garden gives a lot.",0,0,0,0,0
Tingling all over my body and numbness.,0,0,1,0,0
"I strongly feel the lipitor had the crucial side effect upon my brother causing him to suffer with ALS for which there is reportedly no cure in Allopathy , while therefore i put my brother on Homeopathitic treatment which at least avoided the bad effect.",0,0,1,0,0
"There doesn't seem to be any load, and your heart is beating unusually fast, as if you were just catching up with a departing bus.",0,0,1,0,0
my liver readings went up' am constipated and bloated with loss of appetite.,0,0,1,0,0
"left side of jaw itches ,left shoulder aches and tingles left leg iliotial band syndrome.",0,0,1,0,0
"I drink wine in moderation, haven't drank coffee or tea in over 20 years, but I do eat red meat in moderation.",0,0,0,0,1
The side effects are much worst than the pain itself.,0,0,0,0,0
Me helped where the day on the third.,1,0,0,0,0
"But even when awake, feel exhausted.",0,0,1,0,0
Difficulty sleeping because of pain.,0,0,1,0,0
"Dr wanted to double dose to 40 mg. We took her totally off the drug and she is beginning to have return of feeling in her toes, no more muscle cramps at night or dizziness.",0,0,1,0,0
Severe pain in right heel and related tendons.,0,0,1,0,0
"Up until the start of this drug I felt that I was as young as I was in my twenties and wondered if this is how you might start feeling the affects of age, by waking up one morning and feeling all that age caught up with you and now you were older than your years.",0,0,1,0,0
The last two years I have had severe pain in my feet and legs with a definite decrease in muscle strength.,0,0,1,0,0
Have some lingering aches in legs.,0,0,1,0,0
Helped with pain BUT side effects outweigh benefits.,0,0,0,0,0
In great acute pain doing most things.,0,0,1,0,0
My doctor called me Saturday night to tell me that the Lipitor may be damaging my kidneys following ongoing blood work.,0,0,1,0,0
Very bad mood swings - rage.,0,0,1,0,0
After reading literature on another medication a light bulb went off and I realized the blurry vision was probably due to the drug Lipitor and am stopping the drop today.,0,0,1,0,0
I had a LAD artery 100% blocked a couple years ago and suffered a miocardial infarction.,0,0,0,0,1
felt so gassy and my belly blew up like a balloon.,0,0,1,0,0
"But when my baby got a cold (a couple of months later), we were prescribed Anaferon again, and then it had no effect, and we had to combine it with other antiviral drugs.",0,1,0,1,0
My son has been very ill since he was six months old.,0,0,0,0,0
"Sore muscles yes, stiff swollen joints, no.",0,0,0,0,1
"gas, depressed and just lack of motivation for just about everything.",0,0,1,0,0
Overall fatigue.,0,0,1,0,0
also would wake up feeling shakey headache and just more tiered.,0,0,1,0,0
"Also, it can not be used often because the immune system gets used to it and does not fight the cold without help in the future.",0,0,0,1,0
leg pain) has become increasingly pronounced in the past few months (have taken Lipitor for 3+ years).,0,0,1,0,0
Gradually declining physical ability.,0,0,1,0,0
"Stopped taking it after 13 days, prefer the pain in my forearms.",0,0,0,0,0
I am a 61 year old male with a history of heart disease.,0,0,0,1,0
"On top of this perpetual pain, I started having the irritable colon acompanied by three years of diarrhea that was diagnosed as colitis.",0,0,1,1,0
It hurt to bend my knee.,0,0,1,0,0
Muscle Fatigue.,0,0,1,0,0
I will discontinue using lipitor and see if the pain goes away.,0,0,1,0,0
"Muscle weakness in arms and legs, blurry eyesight, hair loss, but worst of all, burning feet and painful heels.",0,0,1,0,0
HIGH BLOOD PRESSURE.,0,0,1,0,0
For the next few days I couldn't get enough sleep I was incredibly week and had pains throughout my upper body.,0,0,1,0,0
Overall impression: Excellent immunomodulator!,1,0,0,0,0
This tool is positioned as a super-tool at the first signs of a cold.,0,0,0,1,0
It did alleviate the arthritis pain.,0,0,0,0,0
"In the first days of admission, I did not notice any changes, results.",0,1,0,0,0
I thought I was going crazy or had MS or worse.,0,0,0,1,0
Very blurred vision and lower back pain.,0,0,1,0,0
memory loss - chronic muscle pain - pain in joints - constant itching.,0,0,1,0,0
"If I lay down and take a nap in the afternoon, I don't have any back pain that wakes me up but once I lay down to sleep at night, 7.5 hours later I'm forced awake by the pain.",0,0,1,0,0
The last couple of months I have been suffering with vertigo.,0,0,1,0,0
"Went to bed and felt hot flashes and sweated (I don't sweat, am cold natured) and had pain in the pit of my stomach all night.",0,0,1,0,0
Neuropothy in right hand & arm - never had it before and stopped when I stopped taking the statin.,0,0,1,0,0
"Couldn't find words, got lost on way to grocery store etc Dr kept telling me it couldn't be any of the meds I was on.",0,0,1,0,0
"I often take it when traveling on the train, usually I could not sleep, then people walk for half the night, then the sound of wheels, but I tried to drink on the train for half a pill.",0,0,0,1,0
"People, when it is bad - depression, deterioration, sleep disorders, resort to pills, with the desire to get rid of poor health.",0,0,0,1,0
