sentences,EF,INF,ADR,DI,Finding
"I started out taking 300 mg of Effexor and am now down to 150 mg At 300, I had very bothersome night sweats.",0,0,1,0,0
"As a result, I went to the doctor and she prescribed me acyclovir in tablets http://otzovik.com/review_2537331.html, which helped me quickly deal with the problem.",1,0,0,0,0
Effexor XR 150 mgs.,0,0,0,0,0
"mostly i felt okay, but i wasn't comfortable taking such a high dosage and not seeing big results.",1,0,0,0,0
While I have read that it has helped many people.,0,0,0,0,0
Overall impression: Caution!,0,0,0,0,0
"As with all medications, there are contraindications and side effects.",0,0,0,0,0
It helps with the first symptoms of colds and flu.,0,0,0,1,0
"Initially, a loss of appetite, weight loss in first 5 days, spaced out feeling.",0,0,1,0,0
"In the morning, the child woke up all hot, screaming, the temperature was 38.",0,0,1,1,0
"I had an increase in Libido along with an inability to orgasm, Extremely Frustrating.",0,0,1,0,0
After 2 months I am feeling mentally normal again.,1,0,0,0,0
Weight loss of about 10 lbs and I'm not complaining about that.,0,0,1,0,0
"The only side effect I have is occasional tremors, mostly in my hands.",0,0,1,0,0
Obviously I see this is a very addictive drug as far as withdrawl symptoms.,0,0,0,0,0
"I got up only in the morning, but my head was like a plague, and the next day everything went the same way.",0,0,1,0,0
Elevated blood pressure.,0,0,1,0,0
I have just weaned off this onto Lexapro and don't seem to have any serious side effects.,0,0,0,0,0
The evening.,0,1,0,1,0
I'm able to focus and this is one of the only anti-depressant meds that doesn't make me feel zoned out and spacey.,1,0,0,0,0
"slight sexual problems, delayed ejaculation.",0,0,1,0,0
A missed dosage causes symptons like the flu which will last for a couple of days.,0,0,0,0,0
I guess they will have to keep the extra job to pay for the medicine.,0,0,0,0,0
"The dizziness returned and it became stronger than it was, the headache appeared, the pressure did not stand still.",0,1,0,1,0
"I felt instantly calmer from Day 1, and had improvement of bladder urgency/frequency/spasm.",0,0,0,0,0
"""Cold"" sweat, flu-like symptoms.",0,0,1,0,0
"And I gained 24 pounds, have no sexual desire and still have moody days.",0,1,1,0,0
Haven't started.,0,0,0,0,0
"Perhaps this is a personal intolerance, but against the background of previous experience with vaxigrippom feelings are extremely unpleasant.",0,0,0,0,0
"Of course, the nose still hurts, but there are other medications for it, and the fact that there is no ache and temperature, I can do everything-this is a plus!",1,0,0,1,0
"I am working again, doing all the things I need to do and love to do and able to care for my family.",1,0,0,0,0
"After removing a small pappiloma on the face (which reappeared 6 months later), the dermatologist mentioned this drug, said you can try it.",0,0,0,1,0
I'm feeling much more muyself.,1,0,0,0,0
The withdrawal process has been very difficult.,0,0,0,0,0
"dry mouth, sweating. ",0,0,1,0,0
i either wanna go out or stay in bed.,0,0,1,0,0
"low sex drive, weight gain, headache, irritable bowel, fatigue, spaciness.",0,0,1,0,0
"My back hurt so bad in the middle of the night I had to take an Ibuprofen, Now I'm at work and I'm shaking so bad and my stomach is so tight!",0,0,1,0,0
"Until a year old, the tone was treated exclusively with massage.",0,0,0,1,0
"Please anyone does this go if so when, can you ever sleep, feel so low have to take dizapan to sleep and thats not good long tern please email me thanku",0,0,1,0,0
I took another anti-depressant with disastrous results.,0,0,0,0,0
And Im really tempted not to take it at all .,0,0,0,0,0
In a few months my doctor and I hav,0,0,0,0,0
"The diarrhea and sweating really bugged me, though, Surprisingly, this strengthened my libido and orgasms.",0,0,1,0,0
The headaches were unbearable.,0,0,1,0,0
"Changed my primary care Dr, had tests on my heart, ultra sound in legs, so now I have fast heart rate,poor circulation.",0,0,1,0,0
All drugs effect people differently.,0,0,0,0,0
The other nasty side effect is if you forget to take it.,0,0,0,0,0
"In the transition from season to season we are all susceptible to SARS, I was not the exception.",0,0,0,1,0
"Now I have stopped drinking constantly, but I only use it in stressful situations.",0,0,0,1,0
"Jaw Clenching, Headache-seems to be fading, Worse Brain Fog than fibromyalgia alone, More Extreme Fatigue, loss of appetite control, seems no help with fibro pain, dry mouth, heart palpitations, urine retention?, edema.",0,0,1,0,0
Things that I would obsess over before no longer are a concern.,1,0,0,1,0
"It's not like a sore stomach, but it feels like your abdomen is tensed up, which I initially mistook for a sign of additional anxiety, However, according to my doctor this tension in the stomach area is purely a chemical reaction to the medicine and not connected with an emotional state.",0,0,1,0,0
"I was depressed, everything was annoying, ""why am I not doing well..."" - and everything like that, I saw the ad, I think: Afobazol is what I need.",0,0,0,1,0
But it is miserable.,0,0,0,0,0
Good day to all!,0,0,0,0,0
I use this in combination with a small dose of Elavil and/or Trazedone to improve sleep (my sleep quality is poor with or without Zolot).,0,0,0,1,0
"So, it's been 3 weeks, and I haven't seen any changes.",0,1,0,0,0
"These were strong feelings, even though I was gradually reducing the amount.",0,0,0,0,0
"I would look in the mirror and think ""what is wrong with me!""",0,0,0,0,0
I have noticed my mood to be lower and more mad lately.,0,0,1,0,0
I am the biggest I have ever been.,0,0,1,0,0
I eat youghurts and this helps a little.,0,0,0,0,0
"After taking the drug, after 15-20 minutes I was sleepy, felt the fatigue in his eyes, and all because of the fact that Barboval is - phenobarbital.",0,0,1,0,0
Stopped the drug after 2 days and next day was feeling better.,0,0,0,0,0
"The candles I liked it, ill sokrashat, symptoms ease, to help cope with snot and prevent the accession of viral infection and to avoid antibiotics.",1,0,0,1,1
At 37.5mg my depression is controlled.,1,0,0,1,0
This drug is very popular with neuropathologists to prescribe for delayed development in a child.,0,0,0,1,0
"I felt i was high, nauseous for 4 days.",0,0,0,0,0
Am now on my fifth and final attempt to quit.,0,0,0,0,0
"And after three days, the thrush was gone.",1,0,0,1,0
Not a good experience at all for me.,0,0,0,0,0
not better and not swelling.,0,0,1,0,0
Not really doing better yet.,0,1,0,0,0
"In comparison with other drugs, relief from which occurs within half an hour after eating ""Lemsip"" has just become easier with the throat, the temperature decreased, chills not passed, the weakness did not decrease even after drinking after some time the second bag.",0,1,0,1,0
weight loss/maintenance.,0,0,1,0,0
"Then we tried to smear it in the summer - bitten by mosquitoes, and even combed - did not help either.",0,1,0,0,0
I hope it will pass,0,0,0,0,0
I would sit down to study for class and forget what I just read.,0,0,1,0,0
Zoloft has made all the difference in my life: I'm no longer depressed.,1,0,0,1,0
If life was better off the meds than perhaps you didn't need them as bad as others do.,0,0,0,0,0
Lexapro keeps me out of deep depression.,1,0,0,1,0
Some blurriness of vision which I didn't attribute to the medicine until I went off 2 wks.,0,0,0,0,0
"I drank the course, got sick after all, but the disease was easier and I recovered faster.",1,0,0,0,0
I'm going to continue taking it in hopes that I will see improvement over the next 3 to 4 weeks.,0,0,0,0,0
Exhaustion that was so bad I couldn't get out of bed.,0,0,1,0,0
Overall does help my depression.,1,0,0,1,0
"I have absolutely NO sex drive, but that didn't happen until about a year ago.",0,0,1,0,0
I was told to taper from 75mg to 37mg for 1 week and then 37mg to 0 for the next week.,0,0,0,0,0
Little nauseaus first couple of days.,0,0,1,0,0
"brain ""zapping"" pressure, restless jaw (teeth wanting to grind) and HAPPINESS.",1,0,1,0,0
My daughter is 6 years old.,0,0,0,0,0
"Major weight gain, 30 lbs in 2 years.",0,0,1,0,0
"It doesn't really relax, I sleep badly, but I have a wild irritability, aggression, and a feeling as if I drank several cans of energy and I'm ""pret"", that is, excessive activity, irritates every sound.",0,1,1,0,0
Exausted too!,0,0,1,0,0
My doctor increased my dosage from 60mg to 120mg She had just went to a seminar on the study of cymbalta.,0,0,0,0,0
"I firmly believe that it should not be approved for medical use unless some method of effective test is made to make sure that it won't worsen your state while you're on it, but even more importantly, after you get off of it.",0,1,0,0,0
"I had to have a heart cath, echo, stress echo and several other heart test.",0,0,1,0,0
"SEVERE night sweats and increased sweating during the day, and somewhat difficult (but not impossible) to reach orgasm.",0,0,1,0,0
As well as shifts in speech development were also not observed.,0,1,0,0,0
"I apply this ointment as soon as I feel a little weak, and I feel much better in the morning.",1,0,0,1,0
Weight loss.,0,0,1,0,0
But that subsided very soon.,0,0,0,0,0
"This time, I was very leary of taking anything, Lexapro, this doc said has 'no side effects, the gentlest of meds, no addiction, no sexual side effects, etc).",0,0,0,0,0
Alert and Zombie.,0,0,0,0,0
Im excited to start this drug and pray for a normal life once again.,0,0,0,0,0
"I was prescribed this medicine to help with depression and anxiety, but the side effects are awful.",0,0,1,1,0
"Probably just do not need to start a cold, and treat at the first symptoms.",0,0,0,1,0
In other words; I was up for less hours at a time.,0,0,1,0,0
"Headache, dry mouth, dizziness, chronic fatigue, increased appetite, stiffed jaw, decreased libido, weight gain, brain fog.",0,0,1,0,0
"prescribed 30mg cymbalta feb07 which didnt do much,i ad bin really suicidal b4 taking this med & ad attempted suicide 2x b4 being put on cymbalta & it stopped me from wanting 2 kill myself but my mood wasnt any better so my dose was increased 2 60mgi ad the side effects listed with the lower dose but they increased with the higher dose.",1,1,0,0,0
"I've been having side effects of the new drug since Day 1, but they became much, much worse as I changed dosages.",0,0,0,0,0
"It got to the point where I started, at the moment of this state, biting my nails and breaking off the burrs.",0,0,0,1,0
So we were assigned when my daughter noticed problems with speech.,0,0,0,1,0
"This winter, my baby was teething and high fever, which does not stray, went to the hospital.",0,0,0,1,0
"Loss of appetite, constipation, tiredness, loss of emotional capabilities aka zombie, general numbness, lack of sexual interest.",0,0,1,0,0
"Lack of ability to obtain erection (before taking, it was almost as if I could just think about something sexual to obtain erection, now my girlfriend and I both need about 10 minutes of heavy passionate kissing to even get horny (she is also on Zoloft now), Ejaculating problems, mainly sexual side effects.",0,0,1,0,0
"Yes - you may have difficulty sleeping, I take Trazadone but have for years.",0,0,1,0,0
So I don't really know if the increase in pain is related only to the Effexor XR or Diovan also.,0,0,0,0,0
I started taking Cymbalta for depression and also pain from interstitial cystitis and vulvodynia.,0,0,0,1,0
only side effects i go through is if i forget to take the daily dose .,0,0,0,0,0
"I am sleeping more deeply now, without the intense anxious dreams that I had on the drugs.",0,0,1,0,0
"I have been on so many of the SSRI's that is  Celexa, Prozac, Serzone, Lexapro, Wellbutrin XR, Remeron.",0,0,0,0,0
10mgs daily Lexapro has helped my anxiety and has chilled me out.,1,0,0,1,0
"But now you see where once I took 1 med for mood, I now need 3 .",0,0,0,0,0
"I still sometimes feel unmotivated on waking up in the morning, but I don't want to increase the dose above 75mg because of the anorgasmia, and the potential difficulties in eventually quitting the drug.",0,0,1,0,0
